,match_id,blue_top,blue_jungle,blue_middle,blue_bottom,blue_support,red_top,red_jungle,red_middle,red_bottom,red_support,blue_win
2769,NA1_4622877740,Jax,MonkeyKing,Ahri,Vayne,Rakan,KSante,Nidalee,Leblanc,Zeri,Annie,True
2770,NA1_4629661499,Malphite,Viego,Zed,Aphelios,Milio,Graves,Sylas,Jayce,Varus,Karma,False
2771,NA1_4615625982,Kennen,FiddleSticks,KSante,Samira,Blitzcrank,Shen,Maokai,Viktor,Jinx,Thresh,True
2772,NA1_4622068605,Poppy,Gragas,Taliyah,Samira,Sylas,Garen,Graves,Ahri,Zeri,Annie,False
2773,NA1_4623070105,Fiora,LeeSin,Zac,Zeri,Morgana,Pantheon,Hecarim,Syndra,Jinx,Braum,False
2774,NA1_4618113498,Olaf,MonkeyKing,Seraphine,Aphelios,Annie,Irelia,FiddleSticks,Jax,Jinx,Thresh,True
2775,NA1_4616185149,Gragas,MonkeyKing,Viktor,Xayah,Rakan,Olaf,Graves,Taliyah,Varus,Zilean,True
2776,NA1_4620905150,Zed,Karthus,Malphite,Ezreal,Soraka,Udyr,LeeSin,Akali,Jinx,Milio,False
2777,NA1_4631722770,Akshan,Evelynn,Swain,Varus,Karma,Kled,Hecarim,Rumble,Lux,Lulu,False
2778,NA1_4627548249,Vladimir,Diana,Akshan,Aphelios,Annie,Tryndamere,JarvanIV,Talon,Karthus,Nami,False
2779,NA1_4626121857,Kled,FiddleSticks,Sivir,Cassiopeia,Thresh,Jayce,Gragas,Anivia,Kaisa,Blitzcrank,True
2780,NA1_4625113034,Gnar,Khazix,Diana,Sivir,Nami,Kayle,Ekko,KSante,Xayah,Lux,True
2781,NA1_4617237091,Malphite,MonkeyKing,Sylas,Jinx,Lulu,Kennen,JarvanIV,Ahri,Xayah,Rakan,False
2782,NA1_4619337339,Malphite,JarvanIV,Katarina,Jinx,Lulu,Singed,Udyr,Qiyana,Seraphine,Senna,False
2783,NA1_4629973188,Olaf,Sylas,Zoe,Varus,Rakan,Jax,Hecarim,Ahri,Lux,Pyke,False
2784,NA1_4623705611,Maokai,RekSai,Sylas,Jinx,Thresh,Jax,Kindred,Zoe,Zeri,Milio,False
2785,NA1_4613946633,Camille,Maokai,Vex,Xayah,Rakan,Gragas,LeeSin,Leblanc,Jinx,Thresh,False
2786,NA1_4619036140,Tryndamere,MonkeyKing,Taliyah,Ashe,Milio,Zed,Gragas,Jayce,Yasuo,Pyke,False
2787,NA1_4629587923,Sylas,Gragas,Yasuo,Kaisa,Rakan,Rumble,MonkeyKing,Malphite,Xayah,Janna,True
2788,NA1_4626275788,Gragas,Graves,Ziggs,Xayah,Rakan,DrMundo,Belveth,Veigar,Jinx,Thresh,True
2789,NA1_4610489709,Jax,MonkeyKing,Swain,Kaisa,Blitzcrank,KSante,Nidalee,Kled,Jinx,Lulu,True
2790,NA1_4624988307,Rumble,MonkeyKing,Pantheon,Jinx,Rakan,Graves,Talon,Gragas,Xayah,Thresh,True
2791,NA1_4624619650,Darius,Gragas,Yasuo,Sylas,Senna,Malphite,Viego,AurelionSol,Vayne,Milio,False
2792,NA1_4620182692,Malphite,Kindred,Sylas,Xayah,Rakan,Gragas,Diana,Jayce,Tristana,Nautilus,True
2793,NA1_4622024170,Vladimir,Hecarim,Yone,Karthus,Pyke,Jayce,JarvanIV,Lissandra,Twitch,Rakan,True
2794,NA1_4631721293,Quinn,Belveth,Vladimir,Vayne,Alistar,Olaf,Hecarim,Orianna,Twitch,Milio,True
2795,NA1_4621036891,Sion,Gragas,Zed,Seraphine,Ashe,Ornn,LeeSin,Renekton,Swain,Senna,False
2796,NA1_4625597071,Kennen,Evelynn,Irelia,Ezreal,Sona,Jayce,Taric,Cassiopeia,Draven,Nautilus,True
2797,NA1_4619777677,Garen,Graves,Lux,Caitlyn,Braum,Heimerdinger,FiddleSticks,Pantheon,Ezreal,Nautilus,False
2798,NA1_4628060116,Irelia,MonkeyKing,KSante,Aphelios,Morgana,Jayce,Shaco,Ahri,Varus,Karma,True
2799,NA1_4630970604,Kayn,Jayce,Sylas,Aphelios,Lulu,FiddleSticks,Lux,Caitlyn,Aatrox,Pantheon,False
2800,NA1_4623278376,Pyke,LeeSin,Diana,Seraphine,Sion,Ornn,Kindred,Zac,Vayne,Milio,False
2801,NA1_4619919628,KSante,FiddleSticks,Nocturne,Zeri,Milio,Gangplank,Sylas,Zed,Varus,Annie,False
2802,NA1_4631447223,Quinn,Udyr,Syndra,Xayah,Pyke,Gragas,Kayn,Taliyah,Kaisa,Nautilus,False
2803,NA1_4621845002,Fiora,Belveth,Vladimir,Alistar,Karthus,Sett,Hecarim,Sylas,Sivir,Rakan,False
2804,NA1_4624030244,Gwen,Viego,Gangplank,Draven,Thresh,Mordekaiser,Zac,Yasuo,Lucian,Brand,False
2805,NA1_4626890702,Fiora,Elise,Gragas,Lucian,Nami,Sion,XinZhao,Taliyah,Xayah,Rakan,False
2806,NA1_4631097945,Darius,Gragas,Tristana,Caitlyn,Blitzcrank,Gnar,LeeSin,Seraphine,Lux,Senna,False
2807,NA1_4620390469,Jax,Nidalee,Qiyana,Jinx,Milio,Poppy,Kindred,LeeSin,Ziggs,Yuumi,False
2808,NA1_4631277213,Fiora,Akali,MasterYi,Ashe,Milio,Malzahar,Khazix,Jayce,Xayah,Rakan,False
2809,NA1_4631393713,Aatrox,Evelynn,Talon,Twitch,Braum,Kled,Diana,Gragas,Draven,Blitzcrank,True
2810,NA1_4624932313,Darius,Sylas,TwistedFate,Xayah,Rakan,Jayce,Kindred,Katarina,Zeri,Pyke,False
2811,NA1_4632210462,Jax,Kindred,Cassiopeia,Aphelios,Thresh,Fiora,LeeSin,Leblanc,Lucian,Milio,False
2812,NA1_4623876836,Garen,Sejuani,Yasuo,Lux,Senna,Olaf,Gragas,Swain,Aphelios,Yuumi,True
2813,NA1_4631097698,Irelia,Udyr,Jayce,Ezreal,Karma,Riven,Vi,Taliyah,Xayah,Rakan,False
2814,NA1_4627282998,Jax,Viego,Sylas,Draven,Renata,Fiora,Graves,Leblanc,Seraphine,Nautilus,False
2815,NA1_4616984748,Sett,Maokai,Zoe,KogMaw,Lulu,Darius,Vi,Jhin,Veigar,Lux,True
2816,NA1_4631290250,Olaf,Viego,Veigar,Kalista,Chogath,Rengar,LeeSin,Leblanc,Xayah,Pyke,True
2817,NA1_4623195117,Darius,Elise,Chogath,Jinx,Nautilus,Jayce,Gragas,Tristana,Caitlyn,Pantheon,True
2818,NA1_4628831682,Olaf,Nidalee,Qiyana,Ezreal,Rakan,KSante,Vi,Sylas,Xayah,Morgana,True
2819,NA1_4622754230,Shen,XinZhao,Lissandra,Draven,Thresh,Rumble,LeeSin,Leblanc,Xayah,Rakan,True
2820,NA1_4617475423,Yasuo,Gragas,Jayce,Xayah,Zoe,Malphite,LeeSin,Akali,Jinx,Taric,True
2821,NA1_4623598066,KSante,Lillia,Yasuo,Samira,Nautilus,Malphite,Pantheon,Rumble,Jinx,Thresh,False
2822,NA1_4629737440,Ornn,Viego,Pantheon,Seraphine,Thresh,Kennen,Diana,Yasuo,Vayne,Rakan,True
2823,NA1_4631086376,Chogath,Hecarim,Akali,Tristana,Taric,Zac,Rengar,Viktor,Nilah,Braum,True
2824,NA1_4613453703,KSante,Graves,Galio,Zeri,Rakan,Poppy,Vladimir,Viego,Varus,Lux,True
2825,NA1_4628323577,Kennen,Taric,Irelia,Varus,Pyke,Gnar,Viego,Orianna,Kaisa,Thresh,True
2826,NA1_4628483056,Kennen,Elise,Jayce,Aphelios,Thresh,Teemo,Pantheon,Tristana,Lucian,Yuumi,False
2827,NA1_4630201324,Fiora,Rengar,Orianna,Jinx,Rakan,Akshan,Viego,Udyr,Lucian,Pyke,True
2828,NA1_4622815927,Kennen,Vi,Ahri,Xayah,Blitzcrank,Viktor,LeeSin,Camille,Ezreal,Rakan,False
2829,NA1_4629321716,Jax,LeeSin,Taliyah,Ezreal,Karma,Rumble,Kindred,Anivia,Twitch,Senna,True
2830,NA1_4617292972,Jax,Zac,Yasuo,Jinx,Thresh,Rumble,Hecarim,Viego,Xayah,Neeko,True
2831,NA1_4621556212,Gragas,MonkeyKing,Yasuo,Varus,Velkoz,Kennen,Viego,Veigar,Samira,Amumu,True
2832,NA1_4619805065,Singed,Lillia,Irelia,Jinx,Thresh,Riven,Evelynn,Akshan,Varus,Heimerdinger,True
2833,NA1_4631185471,Darius,MonkeyKing,Leblanc,Jhin,Karma,Thresh,Aphelios,Rumble,XinZhao,Galio,True
2834,NA1_4618604304,Kennen,MonkeyKing,Leblanc,Swain,Senna,Sylas,Volibear,Vex,Ezreal,Yuumi,True
2835,NA1_4628193006,MonkeyKing,Shaco,Azir,Sivir,Blitzcrank,Urgot,Karthus,Qiyana,Swain,Senna,False
2836,NA1_4611826733,Teemo,Hecarim,Vex,Vayne,Lulu,Cassiopeia,RekSai,Yone,Lucian,Nami,False
2837,NA1_4617443392,Camille,LeeSin,Ahri,Aphelios,Blitzcrank,Fiora,Gragas,FiddleSticks,Pyke,Kaisa,True
2838,NA1_4631984827,Tryndamere,Hecarim,FiddleSticks,Kaisa,Alistar,Sion,Zac,Ezreal,Yasuo,Pyke,False
2839,NA1_4631516824,Olaf,Karthus,Akshan,Varus,Nautilus,Jax,LeeSin,Zoe,Jinx,Rakan,True
2840,NA1_4631066842,Vladimir,Rengar,Rumble,Xayah,Rakan,Kled,Hecarim,Leblanc,Jhin,Lux,False
2841,NA1_4628132886,Malphite,Gragas,Jayce,Xayah,Heimerdinger,Tryndamere,Rengar,Viktor,Veigar,Thresh,True
2842,NA1_4617106003,Camille,MonkeyKing,Leblanc,Twitch,Leona,Jayce,Graves,Vladimir,Varus,Rakan,True
2843,NA1_4630258284,KSante,Nidalee,Viego,Aphelios,Thresh,Fiora,Gragas,Taliyah,Caitlyn,Pyke,False
2844,NA1_4619418337,Olaf,Kindred,Orianna,Tristana,Blitzcrank,Rumble,Sylas,LeeSin,Jinx,Braum,True
2845,NA1_4628907314,Malphite,Karthus,Jayce,Jinx,Milio,Sylas,Ekko,Talon,Xayah,Karma,True
2846,NA1_4616042257,LeeSin,Viego,Sylas,Aphelios,Brand,Kled,Gragas,Riven,Kaisa,Nautilus,False
2847,NA1_4621958601,Sion,Vi,Viktor,Ashe,Milio,Rumble,LeeSin,Jinx,Seraphine,Lux,False
2848,NA1_4630064480,Urgot,Udyr,Kennen,Jinx,Morgana,Chogath,Sylas,KSante,Aphelios,Thresh,True
2849,NA1_4620646574,Aatrox,LeeSin,Qiyana,AurelionSol,Pyke,Irelia,Graves,Gragas,Chogath,Senna,False
2850,NA1_4625873894,Sett,Gragas,Rumble,Ezreal,Xerath,Vladimir,Nunu,Irelia,Jinx,Pyke,True
2851,NA1_4626627202,Vladimir,Kindred,Leblanc,Zeri,Yuumi,Pantheon,Nidalee,LeeSin,Xayah,Rakan,True
2852,NA1_4627556240,Lucian,Viego,Galio,Xayah,Rakan,Graves,Ahri,Nilah,Pantheon,Nami,False
2853,NA1_4630551806,Riven,Sylas,Qiyana,Ezreal,Sona,Renekton,Karthus,Jayce,Lux,Nautilus,True
2854,NA1_4626824559,Malphite,Evelynn,Galio,Kaisa,Thresh,Darius,LeeSin,Katarina,Lucian,Senna,True
2855,NA1_4621774098,Sona,Nidalee,Syndra,Yorick,Varus,Sivir,Olaf,Ekko,Yasuo,Lux,False
2856,NA1_4628098432,Malphite,Gragas,Pantheon,Jinx,Blitzcrank,Olaf,Ivern,AurelionSol,Xayah,Rakan,True
2857,NA1_4631678501,Vladimir,JarvanIV,Akali,Yone,Nautilus,Chogath,Graves,Syndra,Caitlyn,Milio,True
2858,NA1_4621978750,Kennen,MonkeyKing,Yasuo,Xayah,Milio,Quinn,Nunu,Leblanc,Jhin,Rakan,True
2859,NA1_4631791805,Jayce,Evelynn,Diana,Aphelios,Yuumi,Malphite,Ivern,Pantheon,Jinx,Milio,False
2860,NA1_4627215302,Gragas,Hecarim,Ahri,Zeri,Rakan,JarvanIV,Fiora,Cassiopeia,Xayah,Chogath,True
2861,NA1_4631837075,KSante,Ekko,Zoe,Aphelios,Rakan,Kled,Poppy,Qiyana,Swain,Pyke,True
2862,NA1_4632239854,Sion,Graves,Lissandra,Draven,Heimerdinger,Jax,Nocturne,Diana,Jinx,Karma,False
2863,NA1_4606774686,Shen,Diana,Tristana,Caitlyn,Lux,Poppy,Viego,Zed,Seraphine,Bard,True
2864,NA1_4626479048,Riven,Viego,Sylas,Xayah,Rakan,Renekton,Elise,Akshan,Varus,Amumu,True
2865,NA1_4625169290,Kennen,Sylas,Qiyana,Zeri,Neeko,Galio,Vi,Brand,Aphelios,Lulu,True
2866,NA1_4614763942,Malphite,MonkeyKing,Gragas,Aphelios,Taric,KSante,LeeSin,Taliyah,Xayah,Rakan,True
2867,NA1_4619656888,Viego,Diana,Akshan,Kaisa,Pyke,Gangplank,Sylas,Xayah,Irelia,Rakan,False
2868,NA1_4623567418,DrMundo,Viego,Rumble,Draven,Rakan,Kennen,Zed,Yasuo,Jinx,Thresh,False
2869,NA1_4627227310,Riven,Evelynn,Yasuo,Twitch,Rakan,Jax,MonkeyKing,Neeko,Zeri,Chogath,False
2870,NA1_4620232406,Jayce,Zac,FiddleSticks,Varus,Braum,Kled,LeeSin,Rumble,Jinx,Amumu,False
2871,NA1_4629383865,Garen,Caitlyn,Zoe,Rengar,Seraphine,Gnar,Nidalee,Pantheon,Lucian,Nami,False
2872,NA1_4626253716,Sion,FiddleSticks,Yone,Xayah,Soraka,Chogath,Gragas,Qiyana,Ashe,Milio,True
2873,NA1_4630719646,Renekton,MonkeyKing,Lux,Kaisa,Leblanc,Vladimir,Ekko,Zed,Jinx,Amumu,False
2874,NA1_4631281198,Kled,Graves,Cassiopeia,Varus,Rakan,Malphite,Udyr,Sylas,Jinx,Karma,True
2875,NA1_4628385769,LeeSin,Mordekaiser,Malphite,Vayne,Lulu,Jayce,Gragas,Vladimir,Jhin,Milio,False
2876,NA1_4618674505,Fiora,Karthus,Tristana,Swain,Senna,Volibear,Sylas,Zeri,Jayce,Soraka,True
2877,NA1_4621903735,Riven,Hecarim,Lux,Jinx,Blitzcrank,Malphite,Udyr,Jayce,Aphelios,Thresh,True
2878,NA1_4630704214,Vladimir,Graves,Galio,Seraphine,Rakan,Gragas,Rengar,Jayce,Jhin,Milio,False
2879,NA1_4620408730,Jayce,Sejuani,Cassiopeia,Jinx,Renata,Ornn,Viego,Gragas,Zeri,Senna,False
2880,NA1_4628675488,Rengar,Anivia,Akshan,Karthus,Leona,Garen,LeeSin,Vladimir,Kaisa,Yuumi,False
2881,NA1_4614943697,Renekton,Sylas,FiddleSticks,Varus,Blitzcrank,Alistar,Ekko,Sion,Twitch,Jayce,True
2882,NA1_4622831311,Yone,LeeSin,Ahri,Xayah,Braum,Fiora,Gragas,Rumble,Kaisa,Nautilus,True
2883,NA1_4629544151,Amumu,Olaf,Tryndamere,Kaisa,Garen,Sett,JarvanIV,Zoe,Twitch,Sona,False
2884,NA1_4631151281,Zac,Kindred,Corki,Zeri,Lulu,Akali,Aphelios,Malphite,Khazix,Heimerdinger,False
2885,NA1_4624548938,KSante,MasterYi,Kassadin,Tristana,Blitzcrank,Gwen,Graves,Galio,Xayah,Thresh,True
2886,NA1_4623711549,KSante,Evelynn,Zed,Jinx,Rakan,Garen,Vi,Irelia,Varus,Nautilus,True
2887,NA1_4623179575,KSante,Gragas,Veigar,Varus,Senna,Malphite,LeeSin,Sylas,Aphelios,Thresh,True
2888,NA1_4613515461,Draven,Hecarim,Jayce,Veigar,Senna,Darius,Graves,Katarina,Xayah,Blitzcrank,True
2889,NA1_4619588353,Soraka,Sion,Sivir,Ekko,Lux,Kaisa,Leblanc,Rammus,Pyke,Camille,False
2890,NA1_4628905260,KSante,Udyr,Yone,Sona,Janna,Camille,Ekko,Zed,Nilah,Milio,False
2891,NA1_4618022206,DrMundo,Evelynn,Shen,Zeri,Neeko,Irelia,Lillia,Yone,Nilah,Milio,True
2892,NA1_4628615128,Poppy,JarvanIV,Kassadin,Draven,Pyke,Nasus,Belveth,Vladimir,Kaisa,Blitzcrank,False
2893,NA1_4614222173,Malphite,Gragas,Vi,Draven,Renata,Jayce,Nidalee,Zoe,Aphelios,Ashe,False
2894,NA1_4629389639,Camille,Olaf,Lissandra,Zeri,Thresh,Irelia,Shaco,Ahri,MissFortune,Heimerdinger,True
2895,NA1_4606317129,Fiora,FiddleSticks,Jayce,Jinx,Lulu,Akshan,Hecarim,Leblanc,Twitch,Soraka,True
2896,NA1_4620735519,Sett,JarvanIV,Annie,Seraphine,Rakan,Olaf,Gragas,Yasuo,Fizz,Thresh,False
2897,NA1_4618525668,Jayce,Maokai,Jinx,Swain,Milio,KSante,Sejuani,Kassadin,Caitlyn,Senna,True
2898,NA1_4614999407,Ornn,Udyr,Ahri,Zeri,Bard,Garen,FiddleSticks,Jayce,Kaisa,Blitzcrank,False
2899,NA1_4630225823,Jayce,Kindred,Annie,Aphelios,Thresh,Kennen,MonkeyKing,Viktor,Lucian,Yuumi,True
2900,NA1_4631604866,Chogath,Sejuani,Ekko,Twitch,Lulu,Jayce,Lillia,Orianna,Xayah,Milio,False
2901,NA1_4619997769,KSante,JarvanIV,Leblanc,Draven,Zilean,Darius,Evelynn,Jayce,Varus,Soraka,False
2902,NA1_4631504073,Jayce,Hecarim,Azir,Lux,Karma,MonkeyKing,Ekko,Leblanc,Nilah,Blitzcrank,False
2903,NA1_4629534172,Olaf,Karthus,Fizz,Tristana,Pyke,Rengar,JarvanIV,Leblanc,Varus,Alistar,True
2904,NA1_4619816359,Sett,Udyr,AurelionSol,Ezreal,Senna,Fiora,Ekko,Jayce,Xayah,Rakan,True
2905,NA1_4629275423,KSante,Ivern,Syndra,Rengar,Blitzcrank,Olaf,Viego,Neeko,Lux,Senna,False
2906,NA1_4628705055,Sett,Vi,Draven,Ahri,Karma,Lissandra,Pantheon,Olaf,Varus,Soraka,False
2907,NA1_4629093007,Karma,Ivern,Jayce,Xayah,Gwen,KSante,Sylas,Pantheon,Varus,Nautilus,True
2908,NA1_4620753322,Gwen,Evelynn,Zed,Lucian,Bard,Riven,Sejuani,Anivia,Jinx,TahmKench,True
2909,NA1_4614391339,Sion,Nautilus,Orianna,Ezreal,Belveth,Gnar,Elise,Zed,Tristana,Rell,True
2910,NA1_4617533558,KSante,Gragas,AurelionSol,Draven,Blitzcrank,Gnar,MonkeyKing,Orianna,Jinx,Lulu,False
2911,NA1_4627083730,Riven,Zed,Vladimir,Draven,Braum,Jayce,Belveth,Cassiopeia,Varus,Pyke,False
2912,NA1_4622550618,Gangplank,Kindred,Leblanc,Xerath,Thresh,KSante,LeeSin,Lux,Jinx,Soraka,False
2913,NA1_4631710354,Pantheon,LeeSin,Cassiopeia,Zeri,Yuumi,Draven,Viego,Qiyana,Caitlyn,Thresh,True
2914,NA1_4620670814,Rumble,JarvanIV,Gragas,Varus,Thresh,Gnar,Viego,Veigar,Cassiopeia,MissFortune,True
2915,NA1_4623449309,Garen,Graves,Kennen,Ashe,Karma,Gangplank,Nidalee,Diana,Xayah,Blitzcrank,False
2916,NA1_4622867823,Kennen,Graves,Garen,Sivir,Morgana,Camille,Kindred,Ahri,Draven,Amumu,False
2917,NA1_4624403060,Darius,Zac,Sion,Vayne,Shaco,Camille,Sejuani,Syndra,Jinx,Nautilus,True
2918,NA1_4623697577,Irelia,LeeSin,Leblanc,Aphelios,Rakan,Fiora,XinZhao,Katarina,Ziggs,Senna,True
2919,NA1_4617564158,Malphite,Qiyana,Gragas,Tristana,Pyke,Ornn,FiddleSticks,KSante,Varus,Heimerdinger,False
2920,NA1_4623410553,KSante,Evelynn,Talon,Senna,Cassiopeia,Garen,Diana,Yasuo,Zeri,Rakan,False
2921,NA1_4628670865,Gragas,Shaco,Ahri,Sivir,Karma,Quinn,Ekko,Yasuo,Jinx,Thresh,True
2922,NA1_4612906475,LeeSin,MonkeyKing,Kennen,Aphelios,Rakan,Fiora,RekSai,Leblanc,Zeri,Thresh,True
2923,NA1_4607894632,Camille,Zac,Gragas,Aphelios,Blitzcrank,Jax,Pantheon,Veigar,Caitlyn,Lux,False
2924,NA1_4631458960,Gwen,Viego,Galio,Jinx,Milio,Malphite,Kindred,Velkoz,Kaisa,Alistar,False
2925,NA1_4631788383,Malphite,Sylas,Ezreal,Tristana,Bard,Draven,Gragas,Garen,Varus,Pyke,False
2926,NA1_4631632411,Vladimir,JarvanIV,Katarina,Jinx,Alistar,KSante,Kindred,Ryze,Twitch,Pyke,True
2927,NA1_4619705809,Fizz,Vayne,Milio,Xayah,Sett,Thresh,Malphite,RekSai,Jinx,AurelionSol,False
2928,NA1_4627049020,Kassadin,Amumu,Caitlyn,Milio,Fiora,Malphite,Trundle,Anivia,Varus,Senna,False
2929,NA1_4629021198,Quinn,Ivern,Sylas,KogMaw,Lulu,Ornn,Ekko,Diana,Varus,Blitzcrank,True
2930,NA1_4627723283,Chogath,Hecarim,Kassadin,Jinx,Senna,Kennen,Vi,Vladimir,Caitlyn,Thresh,False
2931,NA1_4624380209,Volibear,Gragas,Sion,Zeri,Thresh,KSante,Evelynn,Tristana,Draven,Nautilus,True
2932,NA1_4628905635,Nidalee,Kayn,Diana,Jinx,Thresh,Malphite,Pantheon,MonkeyKing,Ezreal,Karma,True
2933,NA1_4631849348,Trundle,Nunu,Sylas,Sivir,Zyra,DrMundo,Elise,Pantheon,Tristana,Amumu,False
2934,NA1_4622548073,Garen,Karthus,Ahri,Kaisa,Rakan,KSante,Olaf,Malphite,Ezreal,Xerath,True
2935,NA1_4631316644,KSante,Khazix,Rumble,Ezreal,Yuumi,Irelia,Hecarim,Akshan,Zeri,Bard,False
2936,NA1_4611922487,DrMundo,JarvanIV,Vex,Aphelios,Rakan,Camille,Elise,Xayah,Akshan,Annie,False
2937,NA1_4622666533,Singed,Volibear,Ahri,Ezreal,Soraka,Darius,Viego,Syndra,Lucian,Velkoz,True
2938,NA1_4617395077,Olaf,Taric,Sylas,Draven,Thresh,Jax,Hecarim,Kennen,Samira,Nautilus,True
2939,NA1_4618601772,Sylas,Hecarim,Leblanc,Kaisa,Annie,Darius,Belveth,Zoe,Kalista,Taric,True
2940,NA1_4625576737,Gragas,Hecarim,Malphite,Zeri,Annie,Jayce,Viego,Rumble,Varus,Lux,False
2941,NA1_4622438935,Graves,Viego,Akali,Zeri,Thresh,Karma,Kindred,Xayah,Sylas,Blitzcrank,False
2942,NA1_4626746589,Garen,MonkeyKing,Neeko,Zeri,Janna,Vayne,LeeSin,Ahri,Swain,Pyke,False
2943,NA1_4630101702,Rumble,Blitzcrank,LeeSin,Kennen,Kaisa,Sylas,Nautilus,Ashe,Viego,Irelia,False
2944,NA1_4619656216,Gangplank,Twitch,Annie,Veigar,Skarner,Orianna,Sona,Qiyana,Jinx,LeeSin,False
2945,NA1_4625031143,Gwen,Viego,Ekko,Zeri,Lulu,Lissandra,Zac,Graves,Aphelios,Thresh,True
2946,NA1_4631669611,KSante,Viego,Chogath,Milio,KogMaw,Jax,Kindred,Zed,Ashe,Lulu,False
2947,NA1_4613042705,Camille,Viego,Jayce,Karthus,Maokai,Malphite,Rengar,Ivern,KogMaw,Lulu,True
2948,NA1_4624749722,Gragas,Viego,Talon,Aphelios,Renata,KSante,MonkeyKing,Ahri,Xayah,Rakan,True
2949,NA1_4628493168,Aphelios,Gragas,Ezreal,Jayce,Heimerdinger,Olaf,XinZhao,Yone,Milio,Lux,False
2950,NA1_4613324667,Kled,LeeSin,Annie,Swain,Rakan,Jayce,Viego,Lissandra,Kaisa,Milio,True
2951,NA1_4622262160,Olaf,Ekko,Vladimir,Jinx,Blitzcrank,Jayce,Kindred,Yasuo,Ziggs,Rakan,True
2952,NA1_4613880341,Jayce,Trundle,Veigar,Jinx,Thresh,KSante,XinZhao,AurelionSol,Zeri,Lulu,True
2953,NA1_4629187937,Jax,Nunu,Taliyah,Xayah,Nautilus,Gwen,JarvanIV,Jayce,Draven,Blitzcrank,False
2954,NA1_4628689065,Olaf,Evelynn,Malzahar,Aphelios,Blitzcrank,Fiora,LeeSin,Swain,Seraphine,Sona,False
2955,NA1_4626180417,Jayce,Kayn,Rumble,Tristana,Senna,Sion,Belveth,Lux,Xayah,Bard,True
2956,NA1_4615391815,Illaoi,Graves,Lissandra,Ezreal,Velkoz,Jayce,Shaco,Leblanc,Jinx,Thresh,False
2957,NA1_4625545833,KSante,Udyr,Rumble,Samira,Blitzcrank,Kennen,MonkeyKing,Orianna,Aphelios,Thresh,True
2958,NA1_4624575722,Jax,Kindred,Cassiopeia,Zeri,Zilean,Jayce,Sylas,Orianna,Jinx,Milio,True
2959,NA1_4627782570,Jax,Kindred,Vladimir,Jhin,Pyke,Darius,Gragas,Tryndamere,Zeri,Nautilus,False
2960,NA1_4615196347,Fiora,Ivern,Sylas,Yasuo,Rakan,Kennen,Vi,Orianna,Jinx,Thresh,False
2961,NA1_4628662170,Malphite,Hecarim,Sylas,Kaisa,Rakan,Olaf,LeeSin,Vladimir,Aphelios,Milio,False
2962,NA1_4620940387,Nidalee,Viego,Katarina,Kaisa,Nautilus,Yasuo,Talon,Rumble,Karthus,Leona,True
2963,NA1_4617024158,Rumble,Kindred,Orianna,Caitlyn,Zilean,Pantheon,XinZhao,Taliyah,Aphelios,Thresh,True
2964,NA1_4613433800,Akali,MonkeyKing,Zoe,Varus,Nautilus,Thresh,LeeSin,Kennen,Xayah,Braum,False
2965,NA1_4629666376,Tristana,FiddleSticks,Thresh,Singed,Garen,Amumu,JarvanIV,Fiora,Xayah,Ahri,False
2966,NA1_4629880902,Garen,Graves,Jayce,Seraphine,Swain,Kennen,Rengar,Ziggs,Aphelios,TahmKench,False
2967,NA1_4618275936,Yone,MonkeyKing,AurelionSol,Jinx,Lux,DrMundo,JarvanIV,Gragas,Nilah,Pyke,True
2968,NA1_4631387078,Vladimir,Karthus,Talon,Nilah,Nautilus,Aatrox,Kindred,FiddleSticks,Seraphine,Zoe,True
2969,NA1_4619030397,Jayce,LeeSin,FiddleSticks,Veigar,Pyke,Camille,Yorick,Leblanc,Karthus,Nautilus,False
2970,NA1_4608231871,Jayce,MonkeyKing,Cassiopeia,Zeri,Rakan,Jax,Ivern,Viktor,Ezreal,Karma,True
2971,NA1_4619674910,DrMundo,Orianna,JarvanIV,Ezreal,Yuumi,KSante,Vi,Kennen,Varus,Karma,False
2972,NA1_4616074333,Poppy,LeeSin,AurelionSol,Jhin,Karma,Camille,Elise,Gragas,Caitlyn,Rakan,True
2973,NA1_4616682685,Kayle,LeeSin,Chogath,Kaisa,Rakan,Camille,Evelynn,Jayce,Caitlyn,Neeko,True
2974,NA1_4630911560,Renekton,Elise,Syndra,Jinx,Karma,Riven,Udyr,Vladimir,Jhin,Soraka,False
2975,NA1_4624212312,Tryndamere,Talon,Rumble,Kalista,Amumu,Jax,Udyr,Orianna,Xayah,Lulu,True
2976,NA1_4628285549,Garen,Belveth,Anivia,Kaisa,Lulu,Shen,Elise,KSante,Lucian,Nami,True
2977,NA1_4623928027,Akali,Karthus,Yasuo,Kaisa,Rakan,Fiora,Udyr,Cassiopeia,Xayah,Heimerdinger,False
2978,NA1_4621881237,Shen,Khazix,Sylas,Chogath,Senna,KSante,Lillia,Rumble,Yone,Blitzcrank,False
2979,NA1_4611711475,Kennen,LeeSin,Jayce,Swain,Rakan,Gragas,MonkeyKing,Syndra,Kaisa,Nautilus,False
2980,NA1_4613657983,Kennen,Khazix,Sion,Varus,Annie,Warwick,Kindred,Vladimir,Jinx,Rakan,True
2981,NA1_4628437443,Jayce,Gragas,Xayah,Swain,Taric,Irelia,Nidalee,Kled,Lucian,Amumu,True
